,customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,month,delivery_days
3968,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-03-21,2021-03-30,2692,119,2,238,Shirt,Casual Slim Fit,S,blue,75,3,9
3969,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-03-21,2021-03-30,2693,109,2,218,Jacket,Peacoat,S,green,41,3,9
3970,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-03-21,2021-03-30,2694,98,1,98,Jacket,Leather,XL,indigo,52,3,9
3971,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-03-21,2021-03-30,2695,91,2,182,Jacket,Pullover,S,green,69,3,9
3972,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-03-21,2021-03-30,2696,93,3,279,Jacket,Coach,S,red,76,3,9
3973,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3525,92,2,184,Shirt,Denim,XS,orange,45,6,26
3974,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3526,118,2,236,Shirt,Flannel,XS,indigo,46,6,26
3975,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3527,93,1,93,Jacket,Coach,S,yellow,67,6,26
3976,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3528,119,1,119,Shirt,Casual Slim Fit,M,yellow,76,6,26
3977,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3529,98,1,98,Shirt,Camp Collared,XL,orange,48,6,26
3978,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,2021-06-17,2021-07-13,3530,97,2,194,Trousers,Slim-Fit,S,orange,55,6,26
3979,Paxon O'Shiel,Genderfluid,55,Thomasborough,New South Wales,2021-01-06,2021-01-17,1108,118,3,354,Jacket,Puffer,L,blue,48,1,11
3980,Paxon O'Shiel,Genderfluid,55,Thomasborough,New South Wales,2021-01-06,2021-01-17,1109,94,1,94,Trousers,Cords,XL,indigo,70,1,11
3981,Paxon O'Shiel,Genderfluid,55,Thomasborough,New South Wales,2021-01-06,2021-01-17,1110,92,1,92,Shirt,Denim,L,green,71,1,11
3982,Paxon O'Shiel,Genderfluid,55,Thomasborough,New South Wales,2021-01-06,2021-01-17,1111,90,3,270,Trousers,Relaxed Leg,S,yellow,43,1,11
3983,Paxon O'Shiel,Genderfluid,55,Thomasborough,New South Wales,2021-01-06,2021-01-17,1112,94,2,188,Shirt,Henley,S,violet,43,1,11
3984,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-10-08,2021-11-03,12,104,1,104,Shirt,Dress,XL,green,52,10,26
3985,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-10-08,2021-11-03,13,96,2,192,Shirt,Oxford Cloth,S,orange,72,10,26
3986,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-10-08,2021-11-03,14,106,2,212,Trousers,Wool,XS,violet,80,10,26
3987,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1738,96,2,192,Shirt,Oxford Cloth,L,green,52,3,6
3988,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1739,119,1,119,Shirt,Casual Slim Fit,S,yellow,45,3,6
3989,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1740,91,3,273,Shirt,Linen,XL,violet,73,3,6
3990,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1741,96,3,288,Shirt,Oxford Cloth,S,red,53,3,6
3991,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1742,118,3,354,Shirt,Flannel,M,green,66,3,6
3992,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1743,97,1,97,Trousers,Slim-Fit,L,red,80,3,6
3993,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-03-30,2021-04-05,1744,100,1,100,Jacket,Bomber,XL,violet,53,3,6
3994,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,2021-07-17,2021-08-09,4713,117,2,234,Jacket,Shearling,XS,green,74,7,23
3995,Edee Wildt,Bigender,56,East Charlesfurt,Northern Territory,2021-06-20,2021-06-24,1329,102,3,306,Trousers,Cargo Pants,XL,yellow,52,6,4
3996,Edee Wildt,Bigender,56,East Charlesfurt,Northern Territory,2021-06-20,2021-06-24,1330,97,1,97,Trousers,Slim-Fit,S,orange,55,6,4
3997,Edee Wildt,Bigender,56,East Charlesfurt,Northern Territory,2021-06-20,2021-06-24,1331,99,1,99,Trousers,High-Waisted,L,blue,57,6,4
3998,Edee Wildt,Bigender,56,East Charlesfurt,Northern Territory,2021-06-20,2021-06-24,1332,93,3,279,Trousers,Joggers,XS,yellow,62,6,4
3999,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,580,94,2,188,Shirt,Henley,M,red,52,7,9
4000,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,581,100,1,100,Jacket,Bomber,L,red,50,7,9
4001,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,582,93,1,93,Jacket,Coach,M,green,63,7,9
4002,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,583,100,2,200,Jacket,Bomber,M,yellow,71,7,9
4003,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,584,96,3,288,Shirt,Oxford Cloth,M,violet,65,7,9
4004,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,585,98,3,294,Shirt,Camp Collared,XS,indigo,64,7,9
4005,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,586,105,2,210,Trousers,Pleated,XL,orange,69,7,9
4006,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,587,92,3,276,Shirt,Denim,M,violet,55,7,9
4007,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,588,93,3,279,Trousers,Joggers,L,orange,49,7,9
4008,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-07-06,2021-07-15,589,93,1,93,Jacket,Coach,XS,yellow,52,7,9
4009,Felice Dumbleton,Genderfluid,24,Harveyville,Australian Capital Territory,2021-09-26,2021-10-16,2122,90,2,180,Trousers,Relaxed Leg,S,green,51,9,20
4010,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3191,105,2,210,Trousers,Pleated,S,orange,72,5,6
4011,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3192,93,2,186,Jacket,Coach,S,yellow,67,5,6
4012,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3193,113,3,339,Jacket,Parka,M,green,71,5,6
4013,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3194,118,3,354,Jacket,Puffer,L,red,44,5,6
4014,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3195,97,1,97,Trousers,Slim-Fit,XL,orange,78,5,6
4015,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3196,95,2,190,Shirt,Polo,S,indigo,50,5,6
4016,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3197,109,1,109,Shirt,Mandarin Collar,XS,orange,68,5,6
4017,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-05-18,2021-05-24,3198,99,3,297,Trousers,High-Waisted,XL,violet,74,5,6
4018,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3776,117,1,117,Jacket,Shearling,M,indigo,74,6,23
4019,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3777,92,1,92,Shirt,Denim,S,blue,47,6,23
4020,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3778,96,2,192,Trousers,Drawstring,XL,blue,60,6,23
4021,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3779,92,2,184,Shirt,Denim,M,indigo,56,6,23
4022,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3780,119,3,357,Shirt,Casual Slim Fit,S,blue,75,6,23
4023,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3781,104,2,208,Shirt,Dress,L,red,79,6,23
4024,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3782,102,1,102,Trousers,Cargo Pants,M,red,52,6,23
4025,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-06-30,2021-07-23,3783,95,1,95,Shirt,Polo,L,yellow,46,6,23
4026,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-10-15,2021-11-04,4878,94,1,94,Shirt,Henley,XL,red,59,10,20
4027,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-10-15,2021-11-04,4879,94,3,282,Trousers,Cords,L,indigo,62,10,20
4028,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-10-15,2021-11-04,4880,113,2,226,Jacket,Parka,L,orange,77,10,20
4029,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-10-15,2021-11-04,4881,97,1,97,Trousers,Slim-Fit,XL,green,67,10,20
4030,Chastity Daniaud,Genderfluid,20,Blakemouth,Northern Territory,2021-10-15,2021-11-04,4882,119,1,119,Shirt,Casual Slim Fit,M,green,67,10,20
4031,Cinda Alleyne,Genderfluid,55,Caitlinview,Victoria,2021-08-23,2021-09-09,4576,93,3,279,Trousers,Joggers,XS,yellow,62,8,17
4032,Denny Parlour,Genderfluid,36,Madisonland,Victoria,2021-03-27,2021-04-21,3796,113,1,113,Trousers,Chinos,XS,yellow,41,3,25
4033,Denny Parlour,Genderfluid,36,Madisonland,Victoria,2021-03-27,2021-04-21,3797,96,3,288,Trousers,Drawstring,S,yellow,74,3,25
4034,Denny Parlour,Genderfluid,36,Madisonland,Victoria,2021-03-27,2021-04-21,3798,102,1,102,Trousers,Cargo Pants,S,yellow,48,3,25
4035,Denny Parlour,Genderfluid,36,Madisonland,Victoria,2021-03-27,2021-04-21,3799,119,3,357,Shirt,Casual Slim Fit,XL,orange,53,3,25
4036,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-02-24,2021-03-18,2416,96,1,96,Trousers,Drawstring,L,yellow,68,2,22
4037,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-02-24,2021-03-18,2417,93,2,186,Jacket,Coach,L,violet,80,2,22
4038,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-02-24,2021-03-18,2418,113,1,113,Trousers,Chinos,L,red,44,2,22
4039,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-02-24,2021-03-18,2419,117,3,351,Jacket,Shearling,S,yellow,48,2,22
4040,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-02-24,2021-03-18,2420,112,2,224,Trousers,Tracksuit Bottoms,S,violet,48,2,22
4041,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-01-09,2021-01-22,2836,117,2,234,Jacket,Shearling,XL,green,51,1,13
4042,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-01-09,2021-01-22,2837,106,2,212,Trousers,Wool,XL,orange,56,1,13
4043,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-01-09,2021-01-22,2838,94,1,94,Shirt,Henley,S,green,68,1,13
4044,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-01-09,2021-01-22,2839,112,3,336,Jacket,Cardigan,S,red,47,1,13
4045,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2908,106,3,318,Shirt,Chambray,S,orange,69,9,15
4046,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2909,96,2,192,Shirt,Oxford Cloth,S,blue,51,9,15
4047,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2910,109,2,218,Shirt,Mandarin Collar,S,orange,52,9,15
4048,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2911,109,1,109,Shirt,Mandarin Collar,M,orange,78,9,15
4049,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2912,112,1,112,Jacket,Cardigan,L,blue,68,9,15
4050,Gusty Smallacombe,Female,49,North Avabury,South Australia,2021-09-03,2021-09-18,2913,113,2,226,Jacket,Parka,M,blue,54,9,15
4051,Jillana Blankau,Genderfluid,54,Port Adamburgh,Northern Territory,2021-06-15,2021-06-30,46,94,2,188,Trousers,Cords,M,red,68,6,15
4052,Jillana Blankau,Genderfluid,54,Port Adamburgh,Northern Territory,2021-06-15,2021-06-30,47,91,3,273,Jacket,Pullover,XS,yellow,65,6,15
4053,Lorine McLugish,Agender,23,Graceville,New South Wales,2021-04-04,2021-04-18,4614,104,2,208,Shirt,Dress,L,red,79,4,14
4054,Lorine McLugish,Agender,23,Graceville,New South Wales,2021-04-04,2021-04-18,4615,99,1,99,Trousers,High-Waisted,S,blue,75,4,14
4055,Lorine McLugish,Agender,23,Graceville,New South Wales,2021-04-04,2021-04-18,4616,106,2,212,Shirt,Chambray,L,orange,44,4,14
4056,Sharl Izzett,Female,31,Davidshire,South Australia,2021-08-16,2021-08-25,3273,105,2,210,Shirt,Cuban Collar,S,blue,62,8,9
4057,Sharl Izzett,Female,31,Davidshire,South Australia,2021-08-16,2021-08-25,3274,118,2,236,Jacket,Puffer,L,orange,66,8,9
4058,Sharl Izzett,Female,31,Davidshire,South Australia,2021-08-16,2021-08-25,3275,117,3,351,Jacket,Shearling,M,red,49,8,9
4059,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4141,100,1,100,Jacket,Bomber,L,red,50,1,26
4060,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4142,102,1,102,Trousers,Cargo Pants,L,indigo,46,1,26
4061,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4143,91,1,91,Shirt,Linen,XL,blue,47,1,26
4062,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4144,106,2,212,Trousers,Wool,L,indigo,41,1,26
4063,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4145,115,2,230,Trousers,Cropped,XS,violet,65,1,26
4064,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4146,92,2,184,Shirt,Denim,XL,red,63,1,26
4065,Sharl Izzett,Female,31,Davidshire,South Australia,2021-01-27,2021-02-22,4147,96,1,96,Trousers,Drawstring,S,indigo,46,1,26
4066,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3475,91,1,91,Shirt,Linen,M,violet,44,7,25
4067,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3476,97,2,194,Trousers,Slim-Fit,XL,violet,48,7,25
4068,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3477,98,3,294,Jacket,Leather,XL,orange,64,7,25
4069,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3478,102,3,306,Trousers,Cargo Pants,XS,indigo,51,7,25
4070,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3479,115,2,230,Trousers,Cropped,S,blue,62,7,25
4071,Gwenette Kahen,Male,71,Phoebeberg,Queensland,2021-07-01,2021-07-26,3480,98,2,196,Shirt,Camp Collared,M,red,64,7,25
4072,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,92,112,2,224,Jacket,Cardigan,S,red,47,1,7
4073,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,93,118,3,354,Shirt,Flannel,XS,green,55,1,7
4074,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,94,100,1,100,Jacket,Bomber,S,yellow,64,1,7
4075,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,95,115,3,345,Trousers,Cropped,XL,indigo,58,1,7
4076,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,96,102,3,306,Jacket,Windbreaker,XL,blue,59,1,7
4077,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,97,113,1,113,Jacket,Parka,S,green,62,1,7
4078,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,98,115,1,115,Trousers,Cropped,XL,indigo,58,1,7
4079,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4529,102,2,204,Jacket,Windbreaker,S,indigo,62,1,16
4080,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4530,92,1,92,Shirt,Denim,S,green,49,1,16
4081,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4531,93,2,186,Jacket,Coach,S,blue,47,1,16
4082,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4532,106,2,212,Trousers,Wool,M,yellow,43,1,16
4083,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4533,107,3,321,Jacket,Denim,XS,red,60,1,16
4084,Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-05,2021-01-21,4534,102,1,102,Trousers,Cargo Pants,M,yellow,72,1,16
4085,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,2021-01-03,2021-01-09,195,106,1,106,Trousers,Wool,M,violet,51,1,6
4086,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,2021-01-03,2021-01-09,196,119,1,119,Jacket,Trench Coat,XS,violet,64,1,6
4087,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,2021-01-03,2021-01-09,197,100,3,300,Jacket,Bomber,XL,green,79,1,6
4088,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-04-21,2021-04-23,219,93,2,186,Jacket,Coach,XL,violet,60,4,2
4089,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-04-21,2021-04-23,220,117,2,234,Jacket,Shearling,L,green,66,4,2
4090,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-04-21,2021-04-23,221,91,1,91,Jacket,Pullover,M,orange,60,4,2
4091,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-04-21,2021-04-23,222,118,2,236,Shirt,Flannel,L,orange,59,4,2
4092,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-04-21,2021-04-23,223,115,3,345,Trousers,Cropped,XL,red,78,4,2
4093,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-05-04,2021-05-15,1906,97,2,194,Trousers,Slim-Fit,S,indigo,41,5,11
4094,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-05-04,2021-05-15,1907,93,3,279,Jacket,Coach,XS,blue,51,5,11
4095,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-05-04,2021-05-15,1908,90,1,90,Trousers,Relaxed Leg,M,orange,74,5,11
4096,Jojo Toffanini,Agender,34,Elijahshire,Queensland,2021-05-04,2021-05-15,1909,94,1,94,Trousers,Cords,XL,green,49,5,11
4097,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-02,2021-04-07,3157,118,1,118,Shirt,Flannel,XL,indigo,57,4,5
4098,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-02,2021-04-07,3158,92,2,184,Shirt,Denim,XS,red,52,4,5
4099,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-02,2021-04-07,3159,91,2,182,Jacket,Pullover,S,indigo,44,4,5
4100,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-02,2021-04-07,3160,92,2,184,Shirt,Denim,M,red,49,4,5
4101,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3674,113,1,113,Trousers,Chinos,XL,blue,48,4,23
4102,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3675,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,42,4,23
4103,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3676,94,2,188,Shirt,Henley,L,indigo,44,4,23
4104,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3677,99,3,297,Trousers,High-Waisted,XL,orange,47,4,23
4105,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3678,94,1,94,Trousers,Cords,S,red,67,4,23
4106,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3679,99,3,297,Trousers,High-Waisted,XL,indigo,57,4,23
4107,Tressa Cunnane,Agender,70,Lake Rose,Western Australia,2021-04-10,2021-05-03,3680,92,2,184,Shirt,Denim,XS,orange,45,4,23
4108,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,504,105,1,105,Shirt,Cuban Collar,S,indigo,41,3,15
4109,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,505,98,1,98,Shirt,Camp Collared,S,yellow,66,3,15
4110,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,506,93,2,186,Trousers,Joggers,S,orange,43,3,15
4111,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,507,90,3,270,Trousers,Relaxed Leg,S,green,51,3,15
4112,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,508,93,3,279,Jacket,Coach,XS,violet,58,3,15
4113,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-03-30,2021-04-14,509,115,1,115,Trousers,Cropped,S,orange,78,3,15
4114,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3203,107,2,214,Jacket,Denim,XL,blue,80,8,25
4115,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3204,100,2,200,Jacket,Bomber,S,indigo,41,8,25
4116,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3205,100,3,300,Jacket,Bomber,XS,blue,44,8,25
4117,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3206,118,2,236,Jacket,Puffer,XS,red,67,8,25
4118,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3207,96,3,288,Trousers,Drawstring,XL,indigo,41,8,25
4119,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3208,98,2,196,Jacket,Leather,XS,red,67,8,25
4120,Elizabet Pippin,Non-binary,72,Port Anna,South Australia,2021-08-19,2021-09-13,3209,118,2,236,Jacket,Puffer,XS,green,41,8,25
4121,Berri O' Clovan,Agender,49,East Hayden,Australian Capital Territory,2021-02-14,2021-02-16,310,115,1,115,Trousers,Cropped,XS,green,48,2,2
4122,Berri O' Clovan,Agender,49,East Hayden,Australian Capital Territory,2021-02-14,2021-02-16,311,106,2,212,Shirt,Chambray,XS,blue,76,2,2
4123,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1765,112,1,112,Jacket,Cardigan,XS,indigo,70,4,5
4124,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1766,119,3,357,Shirt,Casual Slim Fit,XS,red,49,4,5
4125,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1767,96,2,192,Shirt,Oxford Cloth,L,orange,48,4,5
4126,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1768,109,2,218,Shirt,Mandarin Collar,M,yellow,58,4,5
4127,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1769,95,1,95,Shirt,Polo,XL,yellow,46,4,5
4128,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1770,105,2,210,Shirt,Cuban Collar,L,orange,65,4,5
4129,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1771,98,3,294,Jacket,Leather,L,yellow,45,4,5
4130,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1772,118,3,354,Shirt,Flannel,XL,blue,61,4,5
4131,Perry McAless,Polygender,26,New Leah,Queensland,2021-04-07,2021-04-12,1773,96,2,192,Shirt,Oxford Cloth,S,orange,72,4,5
4132,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2564,98,2,196,Shirt,Camp Collared,M,orange,65,6,7
4133,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2565,90,3,270,Trousers,Relaxed Leg,L,green,62,6,7
4134,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2566,95,3,285,Shirt,Polo,XL,blue,70,6,7
4135,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2567,94,3,282,Trousers,Cords,XL,orange,72,6,7
4136,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2568,118,3,354,Jacket,Puffer,XS,yellow,55,6,7
4137,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2569,106,3,318,Trousers,Wool,XS,yellow,67,6,7
4138,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2570,102,3,306,Trousers,Cargo Pants,XL,indigo,64,6,7
4139,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2571,91,2,182,Jacket,Pullover,XS,orange,79,6,7
4140,Rachelle Jelf,Female,32,Marcusshire,Queensland,2021-06-23,2021-06-30,2572,105,1,105,Trousers,Pleated,XL,green,55,6,7
4141,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-09-09,2021-10-03,1392,97,1,97,Trousers,Slim-Fit,M,violet,51,9,24
4142,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-09-09,2021-10-03,1393,112,3,336,Jacket,Cardigan,M,yellow,64,9,24
4143,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-09-09,2021-10-03,1394,109,3,327,Jacket,Peacoat,XS,blue,48,9,24
4144,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-06-14,2021-06-15,3400,106,2,212,Shirt,Chambray,S,orange,69,6,1
4145,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-06-14,2021-06-15,3401,104,2,208,Shirt,Dress,M,red,57,6,1
4146,Gibbie Beardall,Polygender,67,South Levi,New South Wales,2021-06-14,2021-06-15,3402,96,3,288,Trousers,Drawstring,M,red,70,6,1
